loan_amnt,funded_amnt,funded_amnt_inv,term,batch_enrolled,int_rate,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,zip_code,addr_state,dti,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,collections_12_mths_ex_med,mths_since_last_major_derog,application_type,last_week_pay,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim
10000,10000,10000,60 months, ,19.99,E,E4,Registered Nurse,10+ years,RENT,90000,432xx,OH,19.37,1,0,8,,11,0,9611,55.9,20,1119.61,0,0,0,0,,INDIVIDUAL,31th week,0,0,39527,17200
20000,20000,20000,36 months,BAT4106493,11.53,B,B5,,n/a,OWN,79000,606xx,IL,10.44,1,0,19,75,4,1,8001,84.2,9,367.03,0,0,0,0,19,INDIVIDUAL,9th week,0,0,27717,9500
10000,10000,10000,60 months,,17.86,D,D5,,n/a,MORTGAGE,98378,300xx,GA,12.05,0,2,,86,12,1,13590,50.5,20,566.08,0,0,0,0,,INDIVIDUAL,17th week,0,0,31827,26900
16000,16000,16000,36 months,BAT4664105,6.24,A,A2,Athletic Administrator/Teacher,10+ years,MORTGAGE,107000,461xx,IN,23.43,0,1,,,15,0,32317,52.8,38,383.72,0,0,0,0,,INDIVIDUAL,22th week,0,0,365429,61200
4000,4000,4000,36 months,BAT4268557,13.33,C,C3,Truck Driver,7 years,RENT,34000,902xx,CA,8.9,0,1,67,,9,0,3376,21.2,12,359.6,0,0,0,0,67,INDIVIDUAL,39th week,0,0,3376,15900
20400,20400,20400,60 months, ,18.84,E,E2,TECHNICAL SUPPORT SPECIALIST,10+ years,RENT,51000,553xx,MN,36.38,0,0,,,14,0,42398,96.4,22,2446.92,0,0,0,0,,INDIVIDUAL,35th week,0,0,46294,44000
12000,12000,12000,36 months,BAT4664105,9.99,B,B3,LPN,5 years,RENT,45000,021xx,MA,23.81,0,0,,,15,0,13618,36.3,28,378.51,0,0,0,0,,INDIVIDUAL,17th week,0,0,28846,37500
9600,9600,9600,36 months,BAT4127326,11.99,B,B5,Information Technology Lead,10+ years,RENT,65000,220xx,VA,11.67,0,0,,66,7,1,8264,63.6,21,614.76,0,0,0,0,,INDIVIDUAL,26th week,0,0,28695,13000
32000,32000,32000,60 months,BAT4268557,17.86,D,D5,Executive Director/Attorney,4 years,MORTGAGE,305000,133xx,NY,12.49,0,0,37,,11,0,77330,90.2,37,4498.18,0,0,0,0,,INDIVIDUAL,44th week,0,0,569739,85700
35000,35000,35000,36 months, ,13.18,C,C3,Operations Manager,10+ years,RENT,124688,703xx,LA,16.8,1,1,12,,9,0,10654,52.7,28,358.79,0,0,0,0,,INDIVIDUAL,4th week,0,0,65579,20200
30000,30000,30000,36 months,BAT5260863,8.18,B,B1,Director of Development,3 years,MORTGAGE,80000,468xx,IN,23.17,1,1,18,,24,0,54003,31.9,45,584.74,0,0,0,0,,INDIVIDUAL,13th week,0,0,180188,169504
16000,16000,16000,36 months, ,13.11,B,B4,USAF,10+ years,RENT,75011.64,670xx,KS,32.87,0,5,28,,16,0,22094,36.3,52,3147.85,0,0,0,0,28,INDIVIDUAL,113th week,0,0,207544,60900
6000,6000,6000,36 months,BAT3840785,6.92,A,A4,Engineer,10+ years,MORTGAGE,85000,544xx,WI,15.28,0,0,53,,17,0,19137,39.8,42,249.92,0,0,0,0,,INDIVIDUAL,35th week,0,633,104041,48100
4375,4375,4375,36 months,BAT3369838,19.72,D,D5,VERTERANS OF FOREIGN WARS,10+ years,RENT,50000,333xx,FL,15.67,0,3,,,6,0,9890,89.9,8,591.69,0,500.8,5.008000003,0,,INDIVIDUAL,39th week,0,0,32304,11000
10800,10800,10800,36 months,BAT5662637,22.99,F,F2,ACCOUNT REP,1 year,RENT,36000,917xx,CA,17.63,0,1,33,,13,0,24922,64.2,25,179.32,0,0,0,0,,INDIVIDUAL,4th week,0,0,44665,38800
21000,21000,21000,36 months,,10.99,B,B4,Chief Radiation Dosimetrist,4 years,MORTGAGE,115340,871xx,NM,17.53,0,0,77,,18,0,27448,60.1,32,1701.33,0,0,0,0,,INDIVIDUAL,44th week,0,658,163908,45700
5325,5325,5300,36 months,,8.67,B,B1,Toll Attendant,8 years,MORTGAGE,49000,032xx,NH,34.53,0,1,,,18,0,18052,18.6,31,419.76,0,0,0,0,,INDIVIDUAL,57th week,0,0,217371,96800
12425,12425,12425,36 months, ,17.57,D,D4,Loan Officer,< 1 year,MORTGAGE,37000,782xx,TX,19.12,0,0,,,10,0,8437,48.8,15,347.84,0,0,0,0,,INDIVIDUAL,9th week,0,0,175860,17300
10675,10675,10675,36 months, ,9.99,B,B3,AML Compliance Analyst,2 years,RENT,61897,335xx,FL,30.19,1,0,17,,10,0,8414,59.7,32,369.31,0,0,0,0,17,INDIVIDUAL,17th week,0,93,92684,14100
10000,10000,10000,36 months,BAT6248271,13.35,C,C2,Operations Supervisor,10+ years,OWN,39520,730xx,OK,28.48,0,0,66,,11,0,10985,65.4,32,1382.48,0,0,0,0,66,INDIVIDUAL,65th week,0,0,142246,16800
12725,12725,12725,36 months,BAT3840785,16.99,D,D3,Rectory manager,10+ years,MORTGAGE,29000,209xx,MD,31.04,0,2,43,27,11,1,12540,52.7,42,1328.22,0,0,0,0,48,INDIVIDUAL,35th week,0,0,25205,23800
18000,18000,18000,36 months, ,19.24,E,E2,Sales,1 year,MORTGAGE,50000,816xx,CO,22.2,0,0,59,,9,0,17768,72.5,22,3026.93,0,0,0,0,,INDIVIDUAL,52th week,0,0,273015,24500
8000,8000,8000,36 months,,14.65,C,C2,NSN,10+ years,MORTGAGE,140000,303xx,GA,11.78,0,0,,,8,0,19796,97,24,1933.28,0,0,0,0,,INDIVIDUAL,161th week,0,,,
15000,15000,15000,36 months,BAT5260863,9.17,B,B2,Associate Engineer,5 years,RENT,76000,921xx,CA,14.97,0,0,41,,8,0,18338,81.9,20,316.42,0,0,0,0,,INDIVIDUAL,13th week,0,0,25838,22400
19500,19500,19500,36 months, ,6.62,A,A2,Engineering Technical Consultants,5 years,MORTGAGE,150000,219xx,MD,11.91,0,0,,,7,0,44022,91.3,14,2015.71,0,0,0,0,,INDIVIDUAL,139th week,0,0,437202,48200
3200,3200,3200,36 months,BAT4268557,12.29,C,C1,Legal Secretary,9 years,MORTGAGE,56500,850xx,AZ,13.47,3,2,18,80,12,1,5453,27.5,26,264.85,0,0,0,0,79,INDIVIDUAL,39th week,0,1890,22495,19800
14400,14400,14400,36 months, ,12.99,C,C1,buyer,9 years,OWN,135000,968xx,HI,30.36,1,3,21,,8,0,13125,88.1,30,1822.73,0,0,0,0,,INDIVIDUAL,61th week,0,0,100606,14900
15000,15000,15000,36 months,BAT4664105,5.32,A,A1,Agent,4 years,RENT,1.00E+05,331xx,FL,11.47,0,0,,,13,0,11266,43.7,18,269.03,0,0,0,0,,INDIVIDUAL,22th week,0,0,17280,25800
11050,11050,11050,60 months, ,18.24,D,D5,Nurse,6 years,RENT,40000,553xx,MN,21.75,0,1,29,,9,0,4021,49.6,17,2735.16,0,0,0,0,,INDIVIDUAL,78th week,0,0,26598,8100
10000,10000,10000,36 months,BAT4729018,8.67,B,B1,CNA,5 years,MORTGAGE,40000,750xx,TX,15.27,1,0,10,,8,0,4596,38.6,12,685.94,0,0,0,0,17,INDIVIDUAL,48th week,0,3948,135019,11900
4800,4800,4800,36 months,BAT4268557,13.33,C,C3,NAC,8 years,RENT,27000,992xx,WA,14.89,0,1,,,12,0,7166,46.2,24,439.49,0,0,0,0,,INDIVIDUAL,39th week,0,0,12312,15500
3000,3000,3000,36 months, ,23.43,F,F1,Certified Pharmacy Technician,10+ years,OWN,27000,752xx,TX,20.18,0,0,,,12,0,15335,56.8,19,824.96,0,0,0,0,,INDIVIDUAL,74th week,0,32,15335,27000
5350,5350,5275,36 months,BAT5662637,19.99,E,E4,precertification coordinator,7 years,MORTGAGE,45198,065xx,CT,34.86,0,1,,,29,0,23388,47,50,421.09,0,0,0,0,,INDIVIDUAL,26th week,0,0,196842,49800
17200,17200,17200,60 months, ,15.61,C,C5,Food order clerk,10+ years,MORTGAGE,41000,982xx,WA,13.47,0,0,,102,7,1,7539,71.8,21,1304.54,0,0,0,0,,INDIVIDUAL,26th week,0,0,184740,10500
25000,25000,25000,60 months,BAT4318899,10.49,B,B3,District Supervisor,7 years,MORTGAGE,80000,295xx,SC,7.71,0,1,,,13,0,5118,15.8,25,2418.6,0,0,0,0,,INDIVIDUAL,52th week,0,14127,161006,32300
27450,27450,27450,36 months,BAT4729018,14.99,C,C5,Manager - Field Operations Dept,10+ years,RENT,62621,328xx,FL,20.03,0,1,,,10,0,35915,81.8,20,3314.84,0,0,0,0,,INDIVIDUAL,48th week,0,0,35915,43900
20800,20800,20800,36 months,BAT5241177,11.53,B,B5,Mental health counselor,10+ years,MORTGAGE,75000,680xx,NE,24.32,0,1,47,,21,0,22558,52.8,33,757.88,0,0,0,0,,INDIVIDUAL,17th week,0,0,225771,42700
11000,11000,11000,36 months,BAT5349407,6.62,A,A2,Consultant,5 years,RENT,75000,303xx,GA,11.82,0,0,,,12,0,11605,19.7,21,611.64,0,0,0,0,,INDIVIDUAL,65th week,0,0,235749,59000
8000,8000,8000,36 months, ,17.27,C,C5,"KS Partners, LLC",10+ years,RENT,47000,104xx,NY,15.78,0,1,,,8,0,9986,86.8,15,2306.71,0,0,0,0,,INDIVIDUAL,156th week,0,0,25040,11500
10000,10000,10000,36 months,BAT5319342,12.49,B,B5,superintendent,10+ years,MORTGAGE,108000,706xx,LA,24.92,0,2,76,57,13,1,10128,57.5,41,1485.4,0,0,0,0,76,INDIVIDUAL,78th week,0,0,94272,17600
24000,24000,24000,36 months, ,6.24,A,A2,"Asst. Chief Counsel, Lawyer",10+ years,MORTGAGE,135000,923xx,CA,16.23,0,1,61,,16,0,21521,41.6,32,116.48,0,0,0,0,61,INDIVIDUAL,4th week,0,0,382620,51700
18450,18450,18450,60 months,BAT422167,17.86,D,D5,crusher operator,5 years,OWN,59000,476xx,IN,31.9,1,1,8,46,8,3,5481,44.6,26,1823.89,0,0,0,0,,INDIVIDUAL,31th week,0,0,50005,12300
24950,24950,24950,60 months,BAT422167,19.99,E,E4,Engineer,< 1 year,RENT,65000,740xx,OK,19.46,0,2,,,5,0,34511,98,12,2793.45,0,0,0,0,,INDIVIDUAL,31th week,0,0,34511,35200
21000,21000,21000,60 months, ,25.89,G,G3,General Electric,10+ years,MORTGAGE,125000,604xx,IL,19.51,1,1,22,,27,0,20699,74.5,48,11567.8,0,0,0,0,,INDIVIDUAL,131th week,0,0,654583,27800
25000,25000,25000,60 months,BAT6612051,9.17,B,B2,E6 - Staff Sergeant,8 years,MORTGAGE,55080,298xx,SC,18.71,0,1,,,6,0,17567,67.6,10,1601.49,0,0,0,0,,INDIVIDUAL,39th week,0,0,209300,26000
35000,35000,35000,60 months,BAT5241177,13.33,C,C3,Program Manager/Chief Architect,3 years,MORTGAGE,235000,225xx,VA,5.88,0,2,45,,12,0,42239,58.7,35,1462.6,0,0,0,0,45,INDIVIDUAL,17th week,0,0,842874,72000
5275,5275,5275,36 months,,15.31,C,C2,SEIU United Long Term Care Workers,1 year,RENT,61000,956xx,CA,21.7,0,0,70,,13,0,6871,59.2,32,1265.18,0,0,0,0,,INDIVIDUAL,126th week,0,0,98352,11600
6000,6000,6000,36 months,BAT4268557,9.99,B,B3,Independent Distributor,3 years,RENT,36400,760xx,TX,33.73,0,0,24,,9,0,4203,21,17,402.33,0,0,0,0,24,INDIVIDUAL,39th week,0,0,42666,20000
4750,4750,4750,36 months,BAT5537013,7.88,A,A5,ACUMEN FISCAL AGENT/MS ROBINSON,< 1 year,OWN,18000,300xx,GA,21.6,0,0,,,10,0,4485,32.4,16,364.04,0,139.49,1.53,0,,INDIVIDUAL,65th week,0,,,
16000,16000,16000,60 months, ,12.29,C,C1,Coordinator,2 years,MORTGAGE,42000,492xx,MI,27.91,1,0,18,,7,0,7426,70.7,20,1243.11,0,0,0,0,54,INDIVIDUAL,35th week,0,977,124580,10500
20000,20000,20000,60 months, ,15.61,D,D1,,n/a,MORTGAGE,50000,957xx,CA,22.25,0,0,,83,7,1,8483,46.4,11,728.44,0,0,0,0,,INDIVIDUAL,13th week,0,0,37042,18300
10000,10000,10000,36 months, ,12.49,B,B4,Plumbing Foreman,1 year,RENT,118500,945xx,CA,3.63,0,0,42,,8,0,9260,40.8,28,1532.8,0,0,0,0,,INDIVIDUAL,78th week,0,0,24908,22700
9600,9600,9600,36 months,BAT5241177,6.24,A,A2,Owner,10+ years,MORTGAGE,74500,995xx,AK,27.74,0,0,80,,12,0,39147,17,27,142.63,0,0,0,0,,INDIVIDUAL,13th week,0,0,372871,111200
6000,6000,6000,36 months, ,12.99,B,B4,FINANCIAL ADVISOR,2 years,RENT,40000,482xx,MI,16.08,0,0,,,9,0,7612,64,13,677.76,0,0,0,0,,INDIVIDUAL,52th week,0,0,19407,11900
10800,10800,10700,36 months, ,14.09,B,B5,California Teachers Association,8 years,RENT,135000,933xx,CA,8.13,2,0,18,,7,0,9994,79.3,27,2374.12,0,0,0,0,18,INDIVIDUAL,122th week,0,0,30751,12600
14000,14000,14000,36 months,BAT446479,12.49,B,B5,technician,6 years,RENT,92000,928xx,CA,5.48,0,1,73,,10,0,9286,87.6,14,1942.67,0,0,0,0,,INDIVIDUAL,70th week,0,0,24465,10600
6000,6000,6000,36 months,BAT3404765,15.31,C,C2,YOUNGS MARKET,7 years,MORTGAGE,60000,917xx,CA,17.22,1,0,21,,6,0,13371,81,15,1481.68,0,0,0,0,,INDIVIDUAL,135th week,0,0,355642,16500
24000,24000,24000,36 months,BAT4217242,6.03,A,A1,Superintendent,10+ years,RENT,101000,100xx,NY,28.76,0,0,,,17,0,33643,39.8,34,1811.8,0,0,0,0,,INDIVIDUAL,87th week,0,0,162532,116300
16000,16000,16000,36 months, ,12.99,C,C1,meat cutter,2 years,RENT,68000,089xx,NJ,13.15,0,1,,67,13,2,11477,70.4,25,1853.84,0,0,0,0,,INDIVIDUAL,52th week,0,0,18894,16300
19275,19275,19275,36 months,,8.19,A,A5,Team Lead,7 years,OWN,42000,802xx,CO,32.2,0,0,,,47,0,38782,25.8,65,1521.51,0,0,0,0,,INDIVIDUAL,61th week,0,0,38782,150500
5500,5500,5500,36 months,BAT5319342,13.35,C,C2,Training Manager,< 1 year,RENT,55000,327xx,FL,24.47,0,2,,,10,0,32535,63.2,22,840.02,0,0,0,0,,INDIVIDUAL,74th week,0,0,38411,51500
10800,10800,10800,36 months,BAT5260863,11.53,B,B5,receptionist,5 years,RENT,40000,905xx,CA,6.06,0,1,,,9,0,6105,29.2,11,198.19,0,0,0,0,,INDIVIDUAL,9th week,0,0,6105,20900
10200,10200,10200,36 months,BAT5241177,7.89,A,A5,Caregiver,10+ years,RENT,29000,900xx,CA,28.89,0,1,,,8,0,3692,8.9,24,249.33,0,0,0,0,,INDIVIDUAL,17th week,0,0,18547,41400
28000,28000,28000,60 months,,11.67,B,B4,general manager,10+ years,MORTGAGE,220000,765xx,TX,12.53,0,1,,,14,0,52919,85.4,30,1060.7,0,0,0,0,,INDIVIDUAL,30th week,0,0,286302,104900
18200,18200,18200,60 months,,17.86,D,D5,IT Director,3 years,RENT,43000,757xx,TX,33.27,0,0,,,16,0,15821,63.8,22,786.05,0,0,0,0,,INDIVIDUAL,13th week,0,0,36925,24800
18000,18000,18000,36 months,,14.99,C,C5,System Specialist,9 years,RENT,89000,608xx,IL,15.56,0,0,,117,8,1,13665,91.7,15,3356.3,0,0,0,0,,INDIVIDUAL,83th week,0,0,25298,14900
20000,20000,20000,36 months,,12.99,C,C1,office manager,8 years,MORTGAGE,60000,490xx,MI,18.95,0,0,,106,9,1,14592,52.3,24,1546.82,0,0,0,0,,INDIVIDUAL,35th week,0,0,40278,27900
22800,22800,22725,60 months,BAT3554832,21,E,E2,"Krasdale Foods, Inc.",10+ years,RENT,57000,100xx,NY,20.19,0,0,,,11,0,19935,85.2,32,11814.74,0,0,0,0,,INDIVIDUAL,170th week,0,0,19935,23400
35000,35000,35000,60 months, ,18.25,D,D3,Outfield coordinator,3 years,RENT,80000,926xx,CA,11.52,0,0,,,5,0,12095,43.5,7,6205.45,0,0,0,0,,INDIVIDUAL,57th week,0,0,36273,27800
31300,31300,31300,36 months,BAT3141736,18.75,D,D3,Donna ISD,6 years,MORTGAGE,70000,785xx,TX,19.78,3,2,16,,18,0,9212,27.8,41,7950.7,0,0,0,1,16,INDIVIDUAL,96th week,0,0,173068,33100
10000,10000,10000,36 months,BAT446479,10.99,B,B3,Grocery manager,10+ years,MORTGAGE,60000,925xx,CA,9.16,0,0,57,,10,0,12946,70.4,21,1194.83,0,0,0,0,57,INDIVIDUAL,74th week,0,0,304352,18400
35000,35000,35000,60 months, ,18.84,E,E2,regisgtered nurse marketing and sales,10+ years,RENT,90000,346xx,FL,16.57,0,0,72,32,12,1,29719,54,34,5196.51,0,0,0,0,,INDIVIDUAL,43th week,0,0,43233,55000
4300,4300,4300,36 months, ,10.16,B,B1,atlantic engineering laboratories,1 year,MORTGAGE,106000,088xx,NJ,12.39,0,0,,,9,0,37612,72.7,13,707.32,0,0,0,0,,INDIVIDUAL,161th week,0,0,534201,51735
29275,29275,29275,60 months, ,26.77,G,G1,Material Analyst Specialist,7 years,MORTGAGE,61000,721xx,AR,19.12,0,0,,,9,0,8111,40,30,4412.83,0,0,0,0,,INDIVIDUAL,31th week,0,0,158041,20300
16625,16625,16625,60 months, ,18.55,E,E2,Paralegal,2 years,MORTGAGE,42000,064xx,CT,7.57,0,0,,,8,0,3591,39.9,11,1518.83,0,0,0,0,,INDIVIDUAL,26th week,0,0,184354,9000
2000,2000,1977.64,36 months,BAT4884859,13.3,D,D4,Kohl's,< 1 year,RENT,19680,956xx,CA,23.6,0,5,0,0,4,0,480,96,6,435.01,0,0,0,0,,INDIVIDUAL,157th week,0,,,
3700,3700,3700,36 months,,9.25,B,B2,A Place for Growth,4 years,RENT,36000,333xx,FL,11.4,0,0,,,9,0,2723,34,15,549.7,0,0,0,0,,INDIVIDUAL,157th week,0,,,
10000,10000,10000,36 months,,6.68,A,A3,General manager,5 years,RENT,115000,891xx,NV,9.03,0,0,50,,4,0,7365,75.2,16,442.49,0,0,0,0,50,INDIVIDUAL,39th week,0,0,25676,9800
16000,16000,16000,36 months, ,11.99,B,B5,Technician,7 years,MORTGAGE,65000,140xx,NY,23.8,0,2,,,17,0,18269,66.9,22,892.12,0,0,0,0,,INDIVIDUAL,26th week,0,0,220008,27300
21000,21000,21000,36 months,BAT3041298,14.33,C,C2,Direct Energy,3 years,MORTGAGE,2.00E+05,773xx,TX,23.75,0,2,,,10,0,54589,83.3,23,3297.01,0,0,0,0,,INDIVIDUAL,70th week,0,0,183874,65500
7000,7000,7000,36 months,,9.76,B,B3,Legal Assistant,10+ years,RENT,29504,871xx,NM,11.92,0,1,,28,4,1,6043,27,35,64.52,0,0,0,0,25,INDIVIDUAL,4th week,0,0,6043,22200
6000,6000,6000,36 months, ,17.86,D,D5,Assistant Store Manager,< 1 year,RENT,39000,553xx,MN,34.68,0,0,,,24,0,11509,59.3,35,820.31,15,0,0,0,,INDIVIDUAL,48th week,0,0,85665,19400
11625,11625,11625,60 months, ,12.59,C,C2,Business Analyst,10+ years,RENT,60000,850xx,AZ,18.56,0,0,44,,15,0,11500,49.4,22,105.71,0,0,0,0,,INDIVIDUAL,4th week,0,0,36239,23300
15500,15500,15500,60 months, ,14.33,C,C1,Guardsmark,6 years,OWN,40000,320xx,FL,9.99,0,0,51,,14,0,7618,30.7,26,4515.02,0,0,0,0,74,INDIVIDUAL,131th week,0,0,7618,24800
9000,9000,9000,36 months,BAT4664105,13.33,C,C3,IT Help Desk Agent,< 1 year,RENT,50000,019xx,MA,21.44,0,0,,,12,0,9083,75.1,28,379.5,0,0,0,0,,INDIVIDUAL,22th week,0,0,73299,12100
12000,12000,12000,36 months, ,12.88,C,C2,medical dosimetrist,10+ years,OWN,178500,290xx,SC,19.31,0,1,26,,23,0,17784,29,63,0,0,0,0,0,,INDIVIDUAL,NAth week,0,0,314737,61400
7500,7500,0,36 months, ,8,A,A3,American Audio,3 years,RENT,160000,600xx,IL,9.98,0,1,,,13,0,19414,27.9,42,589.43,0,0,0,0,,INDIVIDUAL,113th week,0,,,
4000,4000,4000,36 months,BAT6612051,7.89,A,A5,BI Manager,1 year,RENT,95000,640xx,MO,7.12,0,0,73,,9,0,1847,17.9,17,209.43,0,0,0,0,76,INDIVIDUAL,39th week,0,0,47249,10300
15000,15000,14900,36 months, ,11.99,B,B3,Account Manager,2 years,RENT,63000,111xx,NY,17.57,0,0,,,28,0,15493,69.5,38,2415.14,0,0,0,0,,INDIVIDUAL,96th week,0,0,69440,22300
4800,4800,4800,36 months, ,13.99,C,C4,frieght operation,1 year,RENT,12000,436xx,OH,24.5,0,0,,118,2,1,3756,68.3,7,309.1,0,0,0,0,,INDIVIDUAL,26th week,0,0,6611,5500
10000,10000,10000,60 months, ,11.53,B,B5,Manager,5 years,RENT,52000,297xx,SC,19.11,0,0,34,,8,0,8956,67.3,18,271.85,0,0,0,0,34,INDIVIDUAL,13th week,0,0,28639,13300
7000,7000,7000,36 months, ,11.67,B,B4,office assistant,2 years,RENT,36000,923xx,CA,18.53,0,1,,,9,0,6335,31.8,15,842.57,0,0,0,0,,INDIVIDUAL,65th week,0,69,23394,19900
10000,10000,10000,36 months,BAT5737941,10.16,B,B1,Northridge Hospital,3 years,RENT,48000,902xx,CA,22.13,0,0,80,,8,0,4632,48.2,13,1399.82,0,0,0,0,,INDIVIDUAL,104th week,0,,,
20000,20000,20000,36 months, ,9.17,B,B2,AMO Technician,1 year,RENT,64000,826xx,WY,13.16,0,0,30,,9,0,17694,71.1,22,207.27,0,0,0,0,68,INDIVIDUAL,4th week,0,0,38575,24900
9000,9000,9000,36 months,BAT5662637,11.53,B,B5,Senior Technical Writer,10+ years,RENT,1.00E+05,774xx,TX,10.79,0,4,,,8,0,10772,55,13,406.2,0,0,0,0,,INDIVIDUAL,26th week,0,0,36505,19455
2000,2000,1800.062874,36 months, ,12.84,C,C2,Fox Interactive Media,3 years,RENT,70000,904xx,CA,11.97,0,1,56,74,8,1,11260,69.9,17,420.48,0,0,0,0,,INDIVIDUAL,156th week,0,,,
12000,12000,12000,36 months,BAT3780546,14.33,C,C2,Apollo Colors Inc,10+ years,RENT,58000,604xx,IL,12.39,1,0,18,,6,0,4363,82.3,14,2706.05,0,0,0,0,18,INDIVIDUAL,126th week,0,0,23609,5300
19800,19800,19800,60 months,BAT3274746,17.57,D,D2,Technician,< 1 year,RENT,55000,577xx,SD,24.39,0,2,,119,11,1,17486,93.5,27,860.52,0,0,0,0,,INDIVIDUAL,13th week,0,0,62007,18700
6125,6125,6125,36 months, ,11.99,B,B5,Owner,6 years,MORTGAGE,90000,559xx,MN,12.41,0,2,,44,8,1,18799,57.7,46,582.45,0,0,0,0,,INDIVIDUAL,48th week,0,0,39302,32600
16000,16000,16000,60 months,BAT5060554,11.99,B,B5,PTA,2 years,MORTGAGE,58000,244xx,VA,25.78,2,0,9,,8,0,13486,97,21,1774.1,0,0,0,0,,INDIVIDUAL,52th week,0,200,201377,13900
15000,15000,15000,36 months, ,12.99,B,B5,Nurse Practitioner,4 years,MORTGAGE,86000,531xx,WI,14.3,0,1,34,79,15,1,3372,14.5,39,917.75,0,0,0,0,,INDIVIDUAL,26th week,0,0,171676,23200
24925,24925,24925,60 months,BAT3141736,19.05,D,D4,Charter Steel,2 years,MORTGAGE,56000,441xx,OH,15.77,0,4,,,9,0,13668,75.9,14,5839.49,63.11,2959.62,29.4512,0,,INDIVIDUAL,91th week,0,0,131242,18000
3000,3000,3000,36 months,BAT4127326,11.99,B,B5,,n/a,OWN,14400,341xx,FL,39.92,0,0,42,,13,0,5367,18.8,25,348.71,0,0,0,0,42,INDIVIDUAL,61th week,0,0,6333,28600
11875,11875,11875,36 months, ,12.99,C,C1,Casino table games dealer,10+ years,RENT,52000,891xx,NV,10.62,0,0,,,9,0,14296,92.2,14,55.71,0,0,0,0,,INDIVIDUAL,4th week,0,0,14296,15500
24000,24000,24000,36 months,,9.17,B,B2,Risk Management,1 year,RENT,1.00E+05,150xx,PA,15.13,0,0,25,,17,0,5662,31.1,34,1020.81,0,0,0,0,25,INDIVIDUAL,26th week,0,50,144867,18200
20000,20000,20000,36 months, ,7.89,A,A5,owner  president,10+ years,MORTGAGE,80000,493xx,MI,8.91,0,0,,,8,0,20203,69,28,951.04,0,0,0,0,,INDIVIDUAL,35th week,0,0,90846,29300
12000,12000,12000,36 months,BAT6612051,10.99,B,B4,Executive Head Housekeeper,10+ years,MORTGAGE,47500,973xx,OR,23.09,1,0,2,,5,0,2431,81,7,886.47,0,0,0,0,,INDIVIDUAL,39th week,0,0,171571,3000
24000,24000,24000,60 months, ,11.44,B,B4,Chemical Operator,10+ years,OWN,103000,773xx,TX,29.95,0,0,,,15,0,6096,17.7,50,2340.58,0,0,0,0,,INDIVIDUAL,48th week,0,0,79053,34500
14000,14000,13950,36 months, ,11.55,B,B3,Rapides Management Corporation,10+ years,MORTGAGE,84500,714xx,LA,8.29,0,1,,,18,0,14176,30,21,874.4,0,0,0,0,,INDIVIDUAL,30th week,0,440,264422,47300
27000,27000,27000,36 months, ,13.35,C,C2,Registered Nurse Case Manager,< 1 year,MORTGAGE,77000,300xx,GA,24.56,0,1,,,24,0,47559,60.1,53,4462.19,0,0,0,0,,INDIVIDUAL,83th week,0,0,130000,79100
16000,16000,16000,36 months,BAT5241177,7.89,A,A5,QIN RN,7 years,RENT,70000,327xx,FL,3.62,0,1,45,,4,0,10683,42.7,17,398.12,0,0,0,0,,INDIVIDUAL,17th week,0,0,10683,25000
13150,13150,13150,36 months,BAT6248271,19.52,E,E2,asst. meat manager,10+ years,RENT,55000,956xx,CA,12.5,0,5,79,70,11,1,4065,39.1,24,387.75,0,1827.35,328.923,0,79,INDIVIDUAL,9th week,0,0,20517,10400
14400,14400,14400,36 months,BAT446479,7.12,A,A3,Senior Analyst,2 years,RENT,77100,220xx,VA,29.09,0,0,,,16,0,18538,78.9,23,1103.49,0,0,0,0,,INDIVIDUAL,70th week,0,0,159812,23500
10000,10000,9950,36 months,BAT6492646,6.62,A,A2,ELECTRONIC FASTENERS INC.,10+ years,MORTGAGE,85000,327xx,FL,3.02,0,1,,,7,0,7338,57.8,11,1050.57,0,0,0,0,,INDIVIDUAL,157th week,0,,,
33000,33000,33000,60 months, ,14.49,C,C4,Rn,10+ years,MORTGAGE,1.00E+05,026xx,MA,16.98,3,0,5,,14,0,32620,37.8,27,3466.8,0,0,0,0,,INDIVIDUAL,43th week,0,0,394787,89900
20000,20000,20000,36 months,BAT4127326,11.44,B,B4,Elementary Teacher,7 years,MORTGAGE,60000,606xx,IL,9.18,2,0,3,,14,0,21676,35,40,2221.76,0,0,0,0,,INDIVIDUAL,61th week,0,0,272274,61950
13000,13000,12975,36 months,BAT5662637,12.29,C,C1,Sales Manager,5 years,OWN,140000,306xx,GA,11.03,0,0,57,,11,0,9650,62.7,17,768.99,0,0,0,0,57,INDIVIDUAL,26th week,0,0,191178,15400
14000,14000,14000,36 months,BAT5260863,5.32,A,A1,Assistant Controller,9 years,RENT,88000,900xx,CA,4.78,0,0,,,6,0,12334,69.7,13,177.27,0,0,0,0,,INDIVIDUAL,13th week,0,0,13710,17700
2675,2675,2675,36 months, ,23.43,F,F1,,n/a,MORTGAGE,43000,054xx,VT,22.36,1,2,12,,4,0,11603,82.3,18,855.13,0,0,0,0,,INDIVIDUAL,91th week,0,0,99946,14100
